Identifiant de la station;Nom de la station;Capacité de la station;Lattitude;Longitude;Coordonnées géographiques
27364743;Marc Sangnier - Porte de Vanves;21;48.825218683556734;2.3107116669416428;48.8252186836,2.31071166694
235241110;Gare Rer de Fontenay sous Bois;62;48.8436279;2.4630465;48.8436279,2.4630465
54000628;Claude Debussy - Marc Bloch;28;48.91038818051166;2.3117771744728093;48.9103881805,2.31177717447
82432573;Porte d'Ivry;50;48.82176874759649;2.3688706755638127;48.8217687476,2.36887067556
237041013;Saint-Jacques - Soufflot;19;48.8465255;2.343099;48.8465255,2.343099
82587428;Gambetta - Hôpital Tenon;35;48.867925154026736;2.400976623546542;48.867925154,2.40097662355
1063017616;Mairie;22;48.906475;2.246955;48.906475,2.246955
27278603;Porte de la Villette;27;48.89835196548483;2.386150136590004;48.8983519655,2.38615013659
475524450;Chanzy - Sud-Est;25;48.888912037698766;2.195632159709931;48.8889120377,2.19563215971
210748575;Gravelle - Route du Bac;51;48.824407;2.418455;48.824407,2.418455
215495494;Batignolles - Place de Clichy;47;48.88347453575669;2.326493114233017;48.8834745358,2.32649311423
653046369;Carrefour Pleyel;36;48.92034156960326;2.3438543826341625;48.9203415696,2.34385438263
426772876;Ledru-Rollin - Charonne;32;48.85345855607243;2.3772463581947094;48.8534585561,2.37724635819
74620630;Parc de Belleville - Julien Lacroix;26;48.8703459;2.3842214;48.8703459,2.3842214
977409509;Vincennes - Douy-Delcupe;38;48.85493692155721;2.436049282550812;48.8549369216,2.43604928255
6512;Porte de Ménilmontant;15;48.8691543609174;2.40932246879487;48.8691543609,2.40932246879
37936869;Assas - Vaugirard;35;48.848274111397586;2.3292413726449013;48.8482741114,2.32924137264
102743096;Sadi Carnot - François Mitterrand;27;48.87532687671517;2.4241617321968083;48.8753268767,2.4241617322
54000592;Balard - Montagne de la Fage;36;48.83850740333351;2.2782871127128606;48.8385074033,2.27828711271
1020700136;Neuve Saint-Pierre - Beautreillis;20;48.85355351439652;2.3639122769236565;48.8535535144,2.36391227692
54000588;Gare Montparnasse - Vaugirard;66;48.8418071798797;2.31951002690117;48.8418071799,2.3195100269
42499285;Petit Palais;43;48.8667692;2.3157655;48.8667692,2.3157655
484387018;Place du Maquis du Vercors;31;48.877321579493575;2.4083782732486725;48.8773215795,2.40837827325
101490103;Saint-Jacques - Tombe Issoire;23;48.833206330538864;2.3369108140468597;48.8332063305,2.33691081405
210394523;Porte Saint-Martin;35;48.86860172112996;2.35570102930069;48.8686017211,2.3557010293
82419429;Faidherbe - Dahomey;44;48.851358329771806;2.383823134795429;48.8513583298,2.3838231348
84983562;Roquette - Folie Regnault;52;48.859246959155485;2.386553623578705;48.8592469592,2.38655362358
653076393;Place du Front Populaire - George Sand;35;48.90680713698062;2.364541214992642;48.906807137,2.36454121499
213691137;Carnot - Général Lanrezac;30;48.8754438707356;2.2938242935035684;48.8754438707,2.2938242935
98187918;Lobau - Hôtel de Ville;60;48.8562118;2.3532536;48.8562118,2.3532536
1057207064;Université;24;48.945690460674456;2.3638026416301727;48.9456904607,2.36380264163
455294759;Place Charles de Gaulle;28;48.89664310147264;2.2525700926780705;48.8966431015,2.25257009268
365886904;Berthier - Place Stuart Merril;37;48.885927922355044;2.2933450341224675;48.8859279224,2.29334503412
468354634;Quai de l'Oise - Aisne;30;48.8906231;2.3833701;48.8906231,2.3833701
559595472;Suffren - Champ de Mars;23;48.8547194;2.2952168;48.8547194,2.2952168
1057399900;Placette Grégoire Collas;25;48.94342014002797;2.2487476095557213;48.94342014,2.24874760956
27414544;Place Monge;21;48.842761803051346;2.3524079471826553;48.8427618031,2.35240794718
101017160;Place de Rungis;32;48.82245594764965;2.347382729482953;48.8224559476,2.34738272948
13912564;Bruant - Vincent Auriol;25;48.83484845292942;2.366826499627087;48.8348484529,2.36682649963
39149651;Richard Lenoir - Place de la Bastille;46;48.8538327;2.3697222;48.8538327,2.3697222
1062802530;Niger - Soult;24;48.84369906369085;2.410361237220498;48.8436990637,2.41036123722
569583918;Choiseul - Quatre Septembre;44;48.8699355331869;2.3359975218772893;48.8699355332,2.33599752188
1062833975;Froidevaux - Boulard;35;48.83514731962543;2.3294411972165108;48.8351473196,2.32944119722
1064008882;Poulet - Barbès;20;48.887148;2.349064;48.887148,2.349064
6352;Saint-Bon - Rivoli;19;48.857999643314926;2.350217280976349;48.8579996433,2.35021728098
100790494;Bréa - Raspail;24;48.842738478257814;2.329794221763396;48.8427384783,2.32979422176
99886640;Place des Victoires;24;48.8660354;2.3420333;48.8660354,2.3420333
89553051;Pyrénées - Cours de Vincennes;21;48.84779677993506;2.406172156333924;48.8477967799,2.40617215633
58086242;Square des Amandiers;12;48.86615630668046;2.3891324177384377;48.8661563067,2.38913241774
76507850;Dantzig - Lefebvre;33;48.83013921586756;2.295934036374092;48.8301392159,2.29593403637
13248144;Volontaires - Vaugirard;34;48.84132050184004;2.30808901725357;48.8413205018,2.30808901725
70736110;Etienne Dolet - Place Maurice Chevalier;33;48.86798303359366;2.3851405311143026;48.8679830336,2.38514053111
99798962;Place Saint-André des Arts;37;48.85288617388103;2.3426544293761253;48.8528861739,2.34265442938
